-350;145.5561815;Gauche;60;40
-327.0460041;153.9829434;Gauche;55;45
-292.0274496;170.4422714;Gauche;55;45
-259.3062073;190.6865964;Gauche;55;45
-232.7665626;182.7384783;Droite;55;45
-210.1733315;151.8620429;Droite;55;45
-175.8619986;164.5488252;Gauche;55;45
-145.1251514;171.0575489;Droite;55;45
-121.1670118;141.0839391;Droite;55;45
-96.53832168;112.1200166;Droite;55;45
-72.52318257;87.03314274;Droite;55;45
-52.15895973;55.00419083;Droite;55;45
-30.6994062;26.31504967;Droite;55;45
7.934632108;25.31105998;Gauche;55;45
46.11881443;22.49270297;Droite;55;45
75.08104614;-3.000697061;Droite;55;45
101.4575901;-29.24191851;Droite;55;45
130.3126267;-50.10867189;Gauche;55;45
154.6412661;-21.47722982;Gauche;55;45
176.2518089;9.637637775;Gauche;55;45
198.9794464;-8.386912206;Droite;55;45
214.8822414;-42.56472889;Droite;55;45
228.42166;-71.80155966;Droite;55;45
240.5322353;-98.1399902;Droite;55;45
252.7078217;-124.6161831;Droite;55;45
264.3725003;-149.9874487;Droite;55;45
282.1086992;-172.5832768;Gauche;55;45
318.5324586;-159.5207205;Gauche;55;45
353.0905436;-147.1117377;Gauche;55;45
389.2986348;-134.1267134;Gauche;55;45
382.8099696;-100.0049216;Gauche;55;45
373.7129453;-63.57348851;Gauche;55;45
364.518015;-28.09226395;Gauche;55;45
344.6009378;-1.052027902;Gauche;55;45
339.6817794;-1.043952929;Droite;55;45
339.2088592;-1.060426734;Droite;55;45
339.7830015;-1.570453283;Droite;55;45
338.8354769;-0.202763105;Gauche;55;45
340.4027312;-1.440373585;Gauche;55;45
341.1211241;0.745755859;Droite;55;45
348.9745823;-1.511053721;Gauche;55;45
340.8615054;-0.208962413;Droite;55;45
339.5484099;-0.176204843;Droite;55;45
339.5332154;-0.216687435;Droite;55;45
339.314598;-0.238171465;Gauche;55;45
339.2972274;-0.725370763;Droite;55;45
339.5085215;-0.596249051;Droite;55;45
339.4103989;-0.623655604;Gauche;55;45
339.3213619;-0.427248886;Gauche;55;45
339.3792266;-0.32937285;Droite;55;45
339.4442765;-0.316562929;Gauche;55;45
