-350;145.4456322;Gauche;65;35
-328.0758975;146.1398722;Gauche;55;45
-295.551818;146.1884217;Gauche;55;45
-262.5302868;153.2269862;Gauche;55;45
-232.8767205;145.415563;Droite;55;45
-200.1722796;149.7690769;Gauche;55;45
-165.8993508;158.8167116;Gauche;55;45
-135.1899123;156.8116237;Droite;65;35
-107.256422;126.5869764;Droite;65;35
-83.01455713;93.50402448;Droite;65;35
-54.54789659;67.30461562;Droite;65;35
-25.69048223;45.62976656;Droite;65;35
1.479590643;19.26087743;Droite;65;35
38.14395394;7.677839253;Gauche;55;45
75.11976363;-0.555773953;Droite;55;45
103.841157;-5.22544072;Droite;55;45
130.812247;-16.95844655;Droite;65;35
156.8176283;-45.04184311;Gauche;55;45
178.830421;-38.34692085;Gauche;55;45
198.017778;-27.9874736;Gauche;55;45
217.7593201;-49.05252135;Droite;65;35
233.0086079;-81.94231788;Droite;65;35
254.1873675;-101.9838432;Droite;55;45
276.1082701;-114.6954682;Droite;55;45
298.6012985;-127.2290816;Droite;55;45
302.813014;-129.5219236;Droite;55;45
310.6799062;-130.3590273;Gauche;65;35
330.9837631;-107.8132471;Gauche;65;35
348.1557519;-97.72803145;Gauche;65;35
371.6503047;-89.46895263;Gauche;65;35
368.6665036;-66.25213538;Gauche;55;45
362.2592713;-40.46196768;Gauche;55;45
355.8876031;-15.73252408;Gauche;65;35
341.742514;0.688402236;Droite;55;45
340.0705567;-0.118887789;Gauche;55;45
340.0776839;0.585353937;Droite;55;45
340.1340329;0.257944285;Droite;55;45
339.998663;0.110468233;Gauche;55;45
340.1181578;0.192069815;Droite;55;45
340.6566884;0.817927706;Gauche;55;45
342.8089139;-0.044443203;Gauche;55;45
340.0775649;0.442968405;Gauche;55;45
340.2203714;0.165770455;Gauche;55;45
340.7164031;0.19329098;Droite;55;45
339.7096483;0.949972721;Gauche;55;45
339.5737784;0.698414433;Droite;65;35
340.5483365;0.94434505;Droite;65;35
340.1607009;0.718250407;Gauche;65;35
340.1562615;0.820915503;Droite;55;45
340.216244;0.779268866;Droite;65;35
340.2308189;0.801573922;Gauche;65;35
