-350;145.6253367;Gauche;80;20
-325.6334445;151.0731616;Gauche;70;30
-293.8229064;158.9701679;Gauche;70;30
-263.5565121;164.2675789;Gauche;60;40
-235.1788068;161.3625978;Gauche;50;50
-205.9077993;166.0064471;Gauche;50;50
-177.3878105;159.9151417;Droite;60;40
-149.4427209;152.4035965;Droite;70;30
-124.3526849;129.7663747;Droite;80;20
-100.5505095;102.9874307;Droite;70;30
-72.11625144;87.11721166;Droite;60;40
-43.11030581;72.79761066;Droite;80;20
-18.16020662;46.64642836;Droite;80;20
11.02639608;27.7759404;Gauche;50;50
40.26181564;21.72325523;Droite;60;40
68.08017081;21.88321946;Droite;60;40
93.00040905;6.072291571;Droite;80;20
115.93353;-20.44477239;Droite;60;40
135.8923112;-30.72023487;Droite;60;40
154.1399542;-38.48748443;Droite;60;40
175.1816168;-57.1573723;Droite;60;40
197.9038223;-66.8450908;Gauche;50;50
223.0587933;-69.5669463;Gauche;50;50
242.5370475;-70.55556636;Droite;60;40
257.1772724;-76.54761411;Droite;60;40
262.4128095;-77.60014115;Droite;60;40
267.7379453;-83.2609409;Gauche;50;50
281.8660419;-76.31395705;Gauche;60;40
291.319004;-67.07228807;Gauche;80;20
304.8265466;-58.0484773;Gauche;80;20
305.6672107;-43.34633398;Gauche;60;40
304.5753186;-26.90239716;Gauche;70;30
303.8946152;-17.26521452;Gauche;50;50
298.3581055;-12.67192275;Droite;60;40
299.3612398;-16.51691621;Gauche;50;50
300.8098071;-19.30120536;Droite;60;40
302.3660442;-22.69360656;Gauche;50;50
303.8307734;-26.13118264;Gauche;60;40
305.3302248;-29.45952449;Gauche;50;50
307.3697599;-32.30449507;Gauche;50;50
309.5473857;-35.82252383;Gauche;50;50
310.6096313;-37.5608666;Gauche;60;40
314.4187906;-36.33092523;Gauche;70;30
318.4053508;-34.98957697;Droite;60;40
321.6371377;-33.19966705;Gauche;50;50
325.3221225;-32.03219505;Droite;70;30
328.7332373;-30.14846678;Gauche;50;50
327.5397374;-26.39777934;Gauche;80;20
326.5704689;-22.5619419;Gauche;60;40
325.5986051;-18.70859344;Gauche;50;50
324.6329827;-14.84852106;Gauche;80;20
