-350;145.6617388;Gauche;85;15
-323.0545329;152.7512672;Gauche;75;25
-289.9771014;162.5868691;Gauche;75;25
-259.3752703;167.2180435;Gauche;55;45
-230.9608056;159.8063131;Droite;55;45
-200.2588912;166.8533536;Gauche;55;45
-171.0116588;159.3920888;Droite;65;35
-143.0619545;147.7214843;Droite;75;25
-117.078402;123.9601485;Droite;85;15
-93.18794293;95.43687377;Droite;75;25
-64.08872366;78.24956724;Droite;65;35
-32.72888821;66.05834096;Droite;85;15
-5.820431187;40.52906471;Droite;85;15
23.86465151;19.7111913;Droite;55;45
53.86646547;12.01112109;Droite;55;45
81.65327961;17.4116428;Droite;55;45
107.0668845;6.012602407;Droite;85;15
129.6163769;-22.62731453;Droite;65;35
149.1299855;-36.62962812;Droite;65;35
166.8289923;-47.76408751;Droite;65;35
186.8040457;-67.98450474;Droite;65;35
208.3268926;-80.73677816;Droite;55;45
235.1701387;-82.95930261;Gauche;55;45
257.7864448;-81.69519355;Droite;55;45
276.3736652;-84.54135202;Droite;55;45
279.2034494;-79.10581053;Droite;55;45
282.1586318;-77.73371119;Gauche;55;45
292.2016197;-65.86193536;Gauche;65;35
298.2601764;-57.50669981;Gauche;85;15
309.9014128;-49.80628358;Gauche;85;15
310.6553223;-37.19962439;Gauche;55;45
309.7817916;-23.01999119;Gauche;65;35
309.0925299;-14.80884529;Droite;55;45
304.2797706;-10.87252775;Droite;65;35
305.1655745;-14.20628912;Droite;55;45
306.4377029;-16.57722755;Droite;55;45
307.5777544;-19.32233229;Droite;55;45
308.9380436;-22.37305439;Gauche;65;35
310.2404474;-25.27020802;Droite;55;45
312.1181717;-27.84350253;Gauche;55;45
314.0388386;-30.70901743;Droite;55;45
314.9929392;-32.28962723;Gauche;55;45
318.2573087;-31.06514048;Gauche;65;35
321.5526976;-30.09549716;Droite;65;35
324.2477319;-28.53803059;Droite;55;45
327.5393379;-27.51224438;Droite;65;35
330.3602826;-25.55669347;Droite;55;45
329.3931153;-22.79799881;Gauche;75;25
328.439188;-19.49346208;Gauche;55;45
327.7509609;-16.14773269;Droite;55;45
326.930511;-12.83124745;Gauche;85;15
