1;-350;145.3549559
1;-333.1338998;142.5176861
1;-319.7819863;139.7058753
1;-306.4301387;136.8940211
1;-293.078291;134.0821669
1;-279.7264434;131.2703128
1;-266.3745957;128.4584586
1;-252.9650669;126.9667445
1;-240.8280319;133.0080015
1;-229.9052781;141.1801142
1;-219.213383;149.6535534
1;-209.0089353;150.9106527
1;-195.789535;151.192323
1;-184.1253709;158.2094137
1;-173.2879379;166.4976684
1;-162.5877718;174.9624492
1;-151.3056519;176.7144213
1;-141.5250828;167.2624683
1;-132.9679047;156.6366054
1;-124.7036695;145.7796219
1;-116.4697636;134.8993115
1;-108.1818751;124.0605178
1;-99.82747513;113.3182249
1;-87.09068412;108.9310779
1;-78.48303932;98.55360349
1;-72.21530854;86.47077878
1;-64.88629805;74.97625724
1;-57.52249227;63.48918984
1;-50.15869385;52.00211743
1;-42.79489544;40.51504501
1;-35.37965794;29.06467256
1;-23.25474109;25.5885958
1;-9.635350156;24.79717395
1;4.004528143;25.06491567
1;17.638556;25.60018847
1;31.22629759;25.52306001
1;44.60978097;23.37887692
1;55.79861976;15.66548028
1;65.78693769;6.372997835
1;75.48510745;-3.224769669
1;85.1564552;-12.84991342
1;94.82780244;-22.4750577
1;104.4991497;-32.10020199
1;114.1704969;-41.72534627
1;123.8518912;-51.32620623
1;135.3709295;-46.51477104
1;144.214391;-36.14667583
1;152.1861091;-25.0739753
1;160.00871;-13.89445889
1;167.8266683;-2.711730787
1;175.5807475;8.515125091
1;175.7358388;8.739655547
1;184.8909051;13.85515877
1;193.1184406;3.091881765
1;199.3396397;-9.048188288
1;205.1218924;-21.40667704
1;210.822084;-33.80360156
1;216.566051;-46.18003171
1;222.0177228;-57.86799882
1;227.0648682;-68.8459335
1;232.0941525;-79.78431357
1;237.1094069;-90.69157858
1;242.1246989;-101.5987382
1;246.869909;-111.9212098
1;251.860408;-122.774281
1;256.8985164;-133.7322134
1;261.9342486;-144.6849057
1;266.9445853;-155.5810706
1;272.2104912;-167.0084436
1;280.3537316;-173.5640199
1;293.02747;-168.5408805
1;305.8528835;-163.8849438
1;318.7092707;-159.3152476
1;331.5688803;-154.7545309
1;344.4252587;-150.1848103
1;357.2826967;-145.6180422
1;370.128546;-141.0189813
1;382.9655011;-136.3958573
1;390.9778493;-129.2741165
1;387.0734243;-116.2198513
1;383.8865442;-104.2078741
1;380.5169152;-90.98666521
1;377.1471546;-77.76500342
1;373.7773141;-64.54336211
1;370.4060628;-51.32208293
1;367.0373144;-38.10016133
1;363.5921538;-24.89785142
1;360.2016299;-11.68179017
1;352.6374911;-2.676635987
1;339.8091028;0.127136521
1;340.026071;0.006852373
1;340.6174981;0.457402924
1;340.0118822;0.115204855
1;340.110948;-0.008079516
1;339.9123671;0.495647979
1;340.3369243;-0.204040295
1;340.1370952;-0.159214806
1;340.0522371;-0.216368661
1;340.1013889;-0.085474582
1;340.1051669;0.027967064
1;339.7529698;0.211604801
1;340.1437079;0.072947526
1;340.0921119;-0.01777665
1;341.8790077;-0.431710886
1;340.858883;-0.032505096
1;339.470648;0.05925037
1;341.9311931;-0.002602292
1;341.3595122;0.074769672
1;339.2985075;1.409338356
1;339.855106;0.094524512
1;347.636999;-2.424105276
1;340.3452772;-0.193751845
1;340.0108373;-0.005629471
1;345.0454842;0.053793143
1;339.3398503;0.838886514
1;343.1802161;-0.010444955
1;343.04273;-1.896824057
1;340.1621829;0.578906937
1;339.494147;-0.141936392
1;339.964417;0.078186579
1;340.686473;-0.228458843
1;340.1529081;-0.799979777
1;340.7109488;0.046115688
1;341.2516687;0.194565179
1;340.0748593;0.145047706
1;339.66833;-0.131530098
1;339.4488015;0.611812416
1;339.8833041;-0.243898761
1;339.7656357;-0.058676347
1;339.191974;0.064581213
1;341.7559864;0.128290216
1;340.4074663;-0.61388225
1;339.8418875;-0.080041314
1;338.7963262;-0.711438249
1;338.6796639;-0.375087371
1;339.0553161;-0.316806405
1;339.3156148;-0.479123268
1;339.8750485;-0.537042347
1;338.8270487;-0.58607466
1;339.7166084;-0.482839626
1;340.4716207;-1.215893124
1;340.0364882;-0.272410962
1;339.8751393;-0.200431225
1;340.4726208;-0.077713167
1;340.3579979;-0.356127926
1;339.2686071;-0.300325812
1;341.1353501;-1.173463171
1;339.7237455;-0.40600784
1;339.6398879;-0.203233828
1;340.2288688;-1.137495986
1;339.7534389;-0.723674885
1;340.5145939;-0.30561818
1;340.3029479;-0.319646642
1;340.2993437;-0.320845002
1;340.0505762;-0.370732314
1;338.9123498;-0.24412062
1;339.1945748;0.94719295
1;338.9878693;1.096097032
1;339.5583632;-0.732707149
1;339.6706863;-0.398904623
1;339.0640692;-0.580012259
1;339.0472913;0.954056408
1;339.3394128;-0.377456057
1;341.4237288;1.352315445
1;340.9848941;-0.126849291
1;338.7976711;0.172647986
1;339.1577823;0.060902185
1;340.2077135;-0.956557616
1;339.6917074;-0.685939576
1;339.3576292;-0.624044313
1;340.0259854;-0.391152427
1;339.905522;-0.039142203
1;339.844533;-0.029952926
1;339.8547604;-0.056110707
1;339.8900067;0.03500567
1;339.8204336;-0.081001829
1;339.6439881;-0.019447072
1;339.5821962;-0.006332006
1;339.6445787;-0.066793514
1;339.5877026;-0.03807178
1;339.7000608;-0.101402427
1;339.7451298;-0.166551397
1;339.7954847;-0.271241031
1;339.7245493;-0.432815295
1;339.5940279;-0.608892623
1;339.9352871;-0.569084343
1;339.6763188;-0.573547907
1;339.9065693;-0.75056804
1;339.9175482;-0.788352215
1;339.9468391;-0.827975886
1;339.8367243;-0.771903339
